0,0,-0.786779376,-0.162218845,0.414794825
1,1,-1.373758757,0.13670103,2.105437077
1,1,0.128561759,-0.36524359,-0.338326638
1,0,-1.693258319,-1.419766039,1.014025927
2,1,-2.499462019,0.031326431,3.674451684
2,1,-1.456231611,-1.176443508,2.254530104
2,1,0.398226753,0.770969244,-0.536295556
2,0,-2.399110192,-0.338386642,-0.346511023
3,1,-3.863302642,0.640544553,6.054685909
3,1,-1.15377238,-0.877429377,4.04858284
3,1,-1.824864015,-0.484104164,1.609319608
3,1,1.331507316,0.469664112,-0.617758094
3,0,-3.684496798,0.893209987,0.1465514
4,1,-2.746471371,0.927784993,8.345873306
4,1,-4.616921699,1.212901246,7.031472638
4,1,-1.335860775,0.593305638,4.072041555
4,1,-0.932427645,-0.340479246,0.367417211
4,1,1.720066997,-0.266007948,0.0469564
4,0,-2.418418109,1.713256357,1.015527293
5,1,-1.393808812,1.320646617,9.946651838
5,1,-3.849486496,1.663281303,8.059164166
5,1,-5.894776716,1.245289878,6.696497514
5,1,-2.742557437,0.485391309,3.607922699
5,1,-1.20677324,-0.815140834,1.574370891
5,1,2.203721242,0.225426526,1.49641291
5,0,-2.547325672,1.869693519,1.080158401
6,1,-1.190206375,2.329507486,13.43890294
6,1,-0.374247104,0.584863833,8.66688482
6,1,-3.971377548,1.834786835,7.306628959
6,1,-4.689116995,0.834107118,6.84620184
6,1,-1.647749561,1.277110138,3.550352472
6,1,-2.169766126,-1.031958817,2.971894546
6,1,2.301487033,-0.844836753,1.030032169
6,0,-2.793441172,1.340990801,1.999903425
7,1,-0.408765939,2.314531041,16.72232049
7,1,-1.949716512,3.596998814,13.82730246
7,1,-0.490501945,-0.525122675,8.656928548
7,1,-5.40150882,0.73034076,8.300358325
7,1,-5.758496556,1.158966102,7.032433572
7,1,-3.122767597,1.946723618,4.858956307
7,1,-3.004753235,-1.214932775,1.703388156
7,1,1.658245365,-2.314595247,-0.409366118
7,0,-4.107303517,0.795782843,3.266034174
8,1,-0.573909237,1.470771465,18.60313854
8,1,0.51847497,2.282881003,18.09597732
8,1,-1.597861991,4.492530176,14.16066093
8,1,-0.725223183,-0.043476926,8.99336237
8,1,-4.598825774,-0.239015468,7.252645235
8,1,-6.248055399,2.251308213,7.590309567
8,1,-2.167032041,0.687985375,4.648852343
8,1,-3.020023005,-0.673275826,2.201278601
8,1,0.531001945,-1.534674316,-0.044322477
8,0,-3.716738596,1.28966179,4.735781399
9,1,-1.38956903,1.638960593,22.04890011
9,1,0.686833295,2.854280671,18.92386135
9,1,1.330684375,1.250236255,19.27637373
9,1,-2.523002137,5.155284154,15.49929648
9,1,-1.387350972,-0.175958056,9.358076713
9,1,-5.456677059,-0.848409915,7.573697509
9,1,-6.742949422,1.219604453,6.107563032
9,1,-2.136108736,1.707492645,3.984104473
9,1,-2.771537498,0.77916637,3.214881434
9,1,-0.2616744,-2.885306633,0.527511236
9,0,-4.184161357,1.91661404,4.353679746
10,1,-1.627893941,0.622805242,24.86861058
10,1,-1.589231554,1.463869623,23.52492254
10,1,0.654207906,3.888730314,17.78898539
10,1,1.069715358,1.688054878,19.67372576
10,1,-3.701927554,3.939840309,14.63335989
10,1,-2.54714234,-0.740694516,10.72890561
10,1,-6.768502336,-1.993013128,8.439210817
10,1,-7.446087811,-0.049238828,6.17766101
10,1,-2.33748465,2.394679428,5.180379091
10,1,-3.853991025,-0.432454085,4.204560795
10,1,-0.352336297,-4.034462824,0.523654758
10,0,-2.850901307,1.57439055,5.04605265
11,1,-2.408578083,1.724679742,25.42098249
11,1,-1.171738439,0.636966538,23.776533
11,1,-2.560101964,0.998526831,24.45529866
11,1,-0.302944556,3.513718194,16.95754693
11,1,-0.374812079,2.611314292,19.50627192
11,1,-2.639813914,5.385454021,14.13649508
11,1,-2.972938301,0.759273323,9.445288064
11,1,-6.931921965,-2.078914973,9.521732219
11,1,-6.229158002,-1.37188186,6.819470719
11,1,-2.749093791,2.430107848,5.163457008
11,1,-2.381041887,-0.681566402,3.78352782
11,1,-1.676712002,-3.83448473,-0.534885217
11,0,-2.167212754,1.91710667,4.143690261
12,1,-3.140270644,0.292297748,28.90644287
12,1,-3.647023633,1.082461459,25.12026169
12,1,-0.83505047,2.056773833,22.97622864
12,1,-2.606384971,2.307979709,25.64201488
12,1,-0.973603823,4.342293654,16.76160998
12,1,0.201573199,1.934312871,20.42678042
12,1,-2.150458785,4.084725925,15.058501
12,1,-3.957347379,2.034158707,9.254249075
12,1,-5.763325666,-1.495535991,8.713423174
12,1,-5.636926268,-0.298042213,5.445307211
12,1,-2.842876935,2.539879984,4.871160134
12,1,-2.926193938,-0.34485224,2.898010284
12,1,-2.934312609,-4.962462618,0.480317067
12,0,-2.031561008,2.229962627,3.264930555
13,1,-4.21448192,0.215949115,32.20112113
13,1,-3.250127915,-0.687797012,29.89359354
13,1,-4.097732175,0.052293969,24.77871
13,1,0.485602408,2.367814033,21.98087333
13,1,-3.123517074,0.946496999,26.46323583
13,1,-1.352927043,4.350756378,16.95685937
13,1,1.423884706,1.101575669,18.97954054
13,1,-3.193052276,2.781390577,14.52568234
13,1,-2.605998132,0.619251024,10.32775281
13,1,-6.353122155,-1.887317179,8.740127187
13,1,-4.218102006,0.085824925,6.261923382
13,1,-4.273884916,3.479817564,6.234377693
13,1,-2.140772575,0.731633423,2.543211209
13,1,-2.956326256,-3.685931834,0.080811238
13,0,-1.559825467,2.398255635,4.562906715
14,1,-5.53588823,-0.48131451,35.02956137
14,1,-4.252372585,0.746895781,32.68167021
14,1,-2.943393983,-2.119667225,29.13378511
14,1,-4.60799628,0.485144972,26.02995827
14,1,1.627620358,1.817593352,22.90802201
14,1,-3.331702599,1.598946242,27.85946684
14,1,-2.162896341,5.770530108,15.46169277
14,1,0.026093618,1.771160719,19.37068264
14,1,-2.39728326,2.482396932,13.0461065
14,1,-3.616856944,-0.546604601,10.28066645
14,1,-7.451747753,-0.856400321,7.793036979
14,1,-3.248943428,-0.6881034,7.657050262
14,1,-2.968036942,2.168041451,6.356973153
14,1,-2.79291588,1.136040496,1.496531137
14,1,-2.936968896,-4.784147025,-1.313323484
14,0,-1.426226938,1.597722214,5.435841145
15,1,-6.071537595,-0.14035256,37.38348958
15,1,-5.122778065,-0.90699231,35.62321996
15,1,-5.254273638,0.945956431,31.92688333
15,1,-3.679707003,-1.446452239,30.09484499
15,1,-3.907044041,-0.965913842,27.23485904
15,1,2.763636068,1.693634081,21.76332901
15,1,-3.657250727,2.548232937,28.33384969
15,1,-2.190831272,5.801290883,16.82524766
15,1,0.231966771,1.180319103,18.20326692
15,1,-2.392729475,2.795902662,12.92610206
15,1,-2.27484822,0.903831196,11.02013177
15,1,-8.51815458,0.348752954,7.675099905
15,1,-4.392805457,-0.219759891,6.531822443
15,1,-2.465362872,2.526981567,6.40067713
15,1,-2.113112798,2.359721501,2.615628691
15,1,-2.210299065,-3.754452828,0.028665526
15,0,-0.992034301,0.58787045,3.952514826
16,1,-6.602707195,-1.495773252,40.10210207
16,1,-5.713358091,-1.350463847,37.99882497
16,1,-6.140973206,0.411906477,36.45273911
16,1,-5.323550085,2.35106835,32.16144526
16,1,-4.901605246,-0.375402464,30.72105738
16,1,-4.023952412,-0.736602168,27.27049492
16,1,2.978953484,0.64709586,21.54967427
16,1,-2.52186999,1.542357758,28.27747514
16,1,-3.233053492,6.980814837,17.60070592
16,1,1.060784895,2.244620966,18.98924424
16,1,-2.118164216,3.535256204,11.84798656
16,1,-2.32438051,0.250652328,10.71324134
16,1,-7.407431163,0.062413494,7.002169684
16,1,-4.020000524,1.110200471,5.747877698
16,1,-1.12393707,3.539293702,6.051953209
16,1,-1.31981839,3.510055284,2.624609645
16,1,-0.854145652,-2.908746226,0.62694331
16,0,-0.724928058,-0.151948633,4.841409987
17,1,-6.853567004,-1.377586474,42.6235223
17,1,-5.928297495,-1.930974895,40.27851083
17,1,-4.314401101,-1.7748099,39.33764333
17,1,-6.301433076,0.402907138,36.2222119
17,1,-4.666210563,2.385359682,32.46681184
17,1,-4.373453442,-0.078960614,30.09614361
17,1,-3.364672282,-1.584162292,26.59553576
17,1,3.309913343,0.798132785,20.38629062
17,1,-2.258373771,2.972686185,29.7318272
17,1,-4.322464375,6.741643266,17.32777697
17,1,2.087280452,2.970133201,19.6100185
17,1,-1.823773926,2.080928042,13.22322142
17,1,-3.046582205,1.085204882,10.19390686
17,1,-7.888251291,0.26132251,6.492541795
17,1,-4.589978316,0.859722308,7.130351435
17,1,-0.017118107,4.002374068,6.153438207
17,1,-0.044648078,3.734395612,2.635301119
17,1,-0.836456262,-1.534588167,0.975960671
