0,1.0,0.907639835834,-0.224616262187,0.0918100868859,
0,0.0,-2.50527557029,-0.666619660492,1.02850880494,
1,1.0,2.96893063749,0.559232088955,-0.578894124637,
1,1.0,-1.73306363253,-3.00050369518,0.263712945791,
1,0.0,-4.37796772256,0.98908324444,1.49225903446,
2,1.0,2.61246874081,-0.485161500336,2.23612702319,
2,1.0,3.87265929505,1.51336935631,0.832093853886,
2,1.0,-0.765272481835,-0.773855441993,-1.99672124182,
2,0.0,-6.26286105381,0.816941274243,3.8185424871,
3,1.0,2.38343359374,1.99088037877,2.36131132268,
3,1.0,3.32436445821,-3.48487508825,2.27353713751,
3,1.0,6.10256158621,-0.0507887160288,2.81590121258,
3,1.0,-1.23089136274,0.306367535074,0.797762440621,
3,0.0,-8.66130381213,-1.36033437441,1.09476788529,
4,1.0,0.457670402822,0.564764224706,6.52847828259,
4,1.0,-0.316642804662,2.46728252363,4.64549044774,
4,1.0,0.371451722189,-4.64660566883,2.49135330904,
4,1.0,5.69235743623,-0.813137045118,5.3112011212,
4,1.0,-0.466613424079,-2.22975022954,-0.356468082417,
4,0.0,-9.31072571343,0.499216615462,1.14362930589,
5,1.0,-1.19040178857,1.19518251278,7.08740242459,
5,1.0,1.84201923755,-1.76456799701,5.6452602727,
5,1.0,-2.77186412797,4.41830092569,3.24824305229,
5,1.0,-0.614229026673,-2.56328633892,1.28103897624,
5,1.0,6.96593042519,0.122720266651,3.24739406901,
5,1.0,1.86472115187,-1.24250734913,0.0981310644328,
5,0.0,-10.9383556346,-0.523885932947,0.845355902893,
6,1.0,-2.35962981255,3.07786286437,10.9556950158,
6,1.0,1.16389904906,0.222345669335,5.68560354235,
6,1.0,4.17388111139,-3.21476218614,2.88182802797,
6,1.0,-2.7220717264,2.03750996044,4.57561658061,
6,1.0,-3.19963635609,-2.07600565932,3.29134545343,
6,1.0,4.69151666947,-0.101363224771,5.91818718493,
6,1.0,1.91412609511,0.316809920468,-0.40400338923,
6,0.0,-13.2128621669,1.53926799669,1.91602683238,
7,1.0,-0.133960835091,2.69950376643,10.571768457,
7,1.0,-4.48117458773,4.87458887796,13.2477156509,
7,1.0,3.43322414183,1.67027507054,3.41502181887,
7,1.0,1.53804345726,-4.35223915327,5.67864897844,
7,1.0,-2.75029670402,2.65546615119,4.79878304038,
7,1.0,-0.655460966723,-1.05554775748,4.3926215242,
7,1.0,6.59228507973,0.0884920244071,6.53222367122,
7,1.0,2.56309683468,-2.32767846447,1.91760379854,
7,0.0,-13.2310735357,4.25567942208,1.51806718297,
8,1.0,-1.79075201096,4.99771420075,11.610352126,
8,1.0,1.19830680071,2.00800207913,9.88603897031,
8,1.0,-7.47119670008,5.99074110472,10.7416369388,
8,1.0,1.85922192071,2.82661410974,4.85906456516,
8,1.0,2.10644379706,-3.45821904096,4.0874178879,
8,1.0,-0.0273409577587,3.3409423546,6.0693273875,
8,1.0,-1.2704704102,-2.7675902697,5.76188323338,
8,1.0,8.45230489334,-0.737916537964,6.11679319107,
8,1.0,-0.0305998820773,-1.47172367134,-0.904937188382,
8,0.0,-12.9766120012,1.71857231038,0.0188842877822,
9,1.0,-0.240474329091,5.9067219128,15.3758872655,
9,1.0,-2.00247236392,7.33307495737,8.62946694629,
9,1.0,3.17411887557,0.546856848039,7.86269249925,
9,1.0,-4.98587550306,5.16971959739,12.1420928335,
9,1.0,1.0185773809,1.39507718034,2.3347617315,
9,1.0,1.50954461257,-2.23918611051,1.55017205362,
9,1.0,2.0640714656,4.42145964384,7.00646995516,
9,1.0,0.425783880686,-4.58494436096,6.49119558623,
9,1.0,7.1055779243,0.570307870715,7.65665496731,
9,1.0,-0.431867086543,0.629097321758,-0.818173390973,
9,0.0,-12.6235775445,3.54452815249,-0.158218101015,
10,1.0,2.34481158732,7.45896348167,16.0537869041,
10,1.0,-2.35573999606,4.15752722142,18.368491522,
10,1.0,-1.94451593505,5.40094498763,8.35115299158,
10,1.0,1.78273476759,1.47500248858,5.45422758794,
10,1.0,-7.52312046679,2.43938589989,11.0270774973,
10,1.0,1.47305680978,1.73138333593,4.76688126932,
10,1.0,1.58620745785,-4.66285478536,-1.29424870878,
10,1.0,3.18823431123,5.44421784161,9.72473504724,
10,1.0,-0.862325952133,-2.84446343235,5.40515136079,
10,1.0,9.40082723096,-2.06546994671,5.00828756125,
10,1.0,-3.41721868628,1.34649459393,1.48374569581,
10,0.0,-11.5846913665,5.07217702553,-0.356184125245,
11,1.0,1.71487153906,5.3566313294,17.9589473099,
11,1.0,3.80712657058,6.23254707794,13.8451746981,
11,1.0,-0.0365869005783,3.63858201192,15.4790802481,
11,1.0,-2.12651981448,2.6815407975,6.69016246029,
11,1.0,0.0450840983075,1.7067118782,7.04178566708,
11,1.0,-8.70174375594,4.50323955741,8.40048019126,
11,1.0,0.0651429371678,-0.103257413967,6.99105088454,
11,1.0,-1.25837462893,-4.81540959769,-1.64125337036,
11,1.0,3.64483089305,4.21178634685,10.4651930496,
