0,1,0,0,1
0,0,0,0,0
1,1,0,0,5
1,1,0,0,5
1,1,0,0,5
1,0,0,0,0
2,1,0,0,13
2,1,0,0,13
2,1,0,0,13
2,1,0,0,13
2,1,0,0,13
2,1,0,0,13
2,1,0,0,13
2,0,0,0,0
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,1,0,0,29
3,0,0,0,0
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,1,0,0,61
4,0,0,0,0
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,1,0,0,125
5,0,0,0,0
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,1,0,0,253
6,0,0,0,0
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
7,1,0,0,509
